#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
../data/raw/genomes/GCF_056136155.1_ASM5613615v1_genomic.fna.gz	NZ_CM148707.1	3757926	3758747	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136155.1_ASM5613615v1_genomic.fna.gz	NZ_CM148707.1	3842345	3843133	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136155.1_ASM5613615v1_genomic.fna.gz	NZ_JBWBJS010000002.1	21411	22190	+	(AGly)aphA6	1-780/780	===============	0/0	100.00	100.00	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136155.1_ASM5613615v1_genomic.fna.gz	NZ_JBWBJS010000002.1	53045	53866	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	844565	845527	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	1148447	1149598	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	1380046	1380819	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	1383118	1384593	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	1384649	1385533	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	1836026	1837043	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	2034905	2035600	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	2223658	2224482	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	2673582	2674241	-	(Phe)catA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)catA1	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	2681361	2682200	-	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	3748145	3748948	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	3748948	3749784	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	3753157	3754356	+	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	3757807	3758628	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_CM148708.1	3842226	3843014	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_JBWBJT010000002.1	1	693	+	(Bla)blaOXA-23	130-822/822	..=============	0/0	84.31	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136185.1_ASM5613618v1_genomic.fna.gz	NZ_JBWBJT010000002.1	44341	45120	+	(AGly)aphA6	1-780/780	===============	0/0	100.00	100.00	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	164033	164821	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	247329	248150	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	251601	252800	-	(Tet)tetB	1-1200/1206	===============	0/0	99.50	99.75	argannot	AB089594:1-1206	(Tet)tetB	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	256173	257009	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	257009	257812	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	874935	875756	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	1325762	1326601	+	(Sul)sul1	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)sul1	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	1771739	1772563	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	1993106	1993801	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	2192753	2193770	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	2644761	2645645	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	2645701	2647176	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	2649475	2650248	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	2880617	2881768	+	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_CM148712.1	3229513	3230475	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136255.1_ASM5613625v1_genomic.fna.gz	NZ_JBWBJW010000002.1	61958	62737	+	(AGly)aphA6	1-780/780	===============	0/0	100.00	99.74	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	159549	160337	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.37	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1350654	1351927	-	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	97.80	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1366034	1366918	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1366974	1368449	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1375798	1376613	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1644534	1645358	-	(Bla)blaOXA-94	1-825/825	===============	0/0	100.00	100.00	argannot	DQ519088:9-833	(Bla)blaOXA-94	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	1831751	1832446	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	96.55	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	2041948	2042965	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	93.22	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	2648825	2649991	+	(Bla)blaADC-10	1-1167/1167	===============	0/0	100.00	99.23	argannot	NG_048634:1-1167	(Bla)blaADC-10	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	2752279	2753430	+	(Bla)blaADC-2	1-1152/1152	===============	0/0	100.00	98.78	argannot	NG_048644:101-1252	(Bla)blaADC-2	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	3033529	3034491	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.23	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	3835568	3836380	-	(Bla)blaNDM-1	1-813/813	===============	0/0	100.00	100.00	argannot	JQ080305:1-813	(Bla)blaNDM-1	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_CM148713.1	3837658	3838437	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	98.33	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136285.1_ASM5613628v1_genomic.fna.gz	NZ_JBWBJY010000004.1	10022	11109	-	(Tet)tet(39)	101-1188/1188	.==============	0/0	91.58	100.00	argannot	AY743590:749-1936	(Tet)tet(39)	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	159380	160168	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.37	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1350478	1351751	-	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	97.80	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1365858	1366742	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1366798	1368273	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1375622	1376437	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1644350	1645174	-	(Bla)blaOXA-94	1-825/825	===============	0/0	100.00	100.00	argannot	DQ519088:9-833	(Bla)blaOXA-94	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	1831567	1832262	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	96.55	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	2041764	2042781	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	93.22	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	2648641	2649807	+	(Bla)blaADC-10	1-1167/1167	===============	0/0	100.00	99.23	argannot	NG_048634:1-1167	(Bla)blaADC-10	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	2752095	2753246	+	(Bla)blaADC-2	1-1152/1152	===============	0/0	100.00	98.78	argannot	NG_048644:101-1252	(Bla)blaADC-2	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	3033345	3034307	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.23	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	3835384	3836196	-	(Bla)blaNDM-1	1-813/813	===============	0/0	100.00	100.00	argannot	JQ080305:1-813	(Bla)blaNDM-1	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_CM148715.1	3837474	3838253	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	98.33	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136305.1_ASM5613630v1_genomic.fna.gz	NZ_JBWBJZ010000005.1	568	1755	+	(Tet)tet(39)	1-1188/1188	===============	0/0	100.00	100.00	argannot	AY743590:749-1936	(Tet)tet(39)	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	842145	843107	+	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1146028	1147179	-	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1377950	1378723	+	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1390726	1392201	+	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1392257	1393141	+	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1512090	1513355	-	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	1830160	1830984	-	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	2016437	2017132	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	2216182	2217199	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	2615777	2616592	+	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	3669413	3670216	+	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	3670216	3671052	+	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	3673665	3674480	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	3688517	3689338	+	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_CM148714.1	3771880	3772668	-	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136315.1_ASM5613631v1_genomic.fna.gz	NZ_JBWBKB010000002.1	31227	32006	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	99.74	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	159435	160223	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	99.37	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1350551	1351824	-	(Bla)BlaA2	1-1274/1275	===============	0/0	99.92	97.80	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1365931	1366815	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1366871	1368346	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1375695	1376510	-	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1644431	1645255	-	(Bla)blaOXA-94	1-825/825	===============	0/0	100.00	100.00	argannot	DQ519088:9-833	(Bla)blaOXA-94	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	1831648	1832343	+	(Bla)Mbl	1-696/696	===============	0/0	100.00	96.55	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	2041845	2042862	+	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	93.22	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	2648939	2650105	+	(Bla)blaADC-10	1-1167/1167	===============	0/0	100.00	99.23	argannot	NG_048634:1-1167	(Bla)blaADC-10	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	2752393	2753544	+	(Bla)blaADC-2	1-1152/1152	===============	0/0	100.00	98.78	argannot	NG_048644:101-1252	(Bla)blaADC-2	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	3033643	3034605	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.23	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	3835682	3836494	-	(Bla)blaNDM-1	1-813/813	===============	0/0	100.00	100.00	argannot	JQ080305:1-813	(Bla)blaNDM-1	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_CM148716.1	3837772	3838551	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	98.33	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_JBWBKA010000005.1	8116	9303	+	(Tet)tet(39)	1-1188/1188	===============	0/0	100.00	100.00	argannot	AY743590:749-1936	(Tet)tet(39)	
../data/raw/genomes/GCF_056136325.1_ASM5613632v1_genomic.fna.gz	NZ_JBWBKA010000005.1	19225	20412	+	(Tet)tet(39)	1-1188/1188	===============	0/0	100.00	100.00	argannot	AY743590:749-1936	(Tet)tet(39)	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	169569	170357	+	(AGly)ant(3'')-IIa	1-789/789	===============	0/0	100.00	97.97	argannot	NG_054648:101-889	(AGly)ant(3'')-IIa	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	252899	253720	-	(Bla)blaOXA-23	1-822/822	===============	0/0	100.00	100.00	argannot	EF120622:1499-2320	(Bla)blaOXA-23	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	267757	268572	+	(Sul)sul2	1-816/816	===============	0/0	100.00	100.00	argannot	EU360945:1617-2432	(Sul)sul2	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	271185	272021	-	(AGly)strB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)strB	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	272021	272824	-	(AGly)strA	1-804/804	===============	0/0	100.00	100.00	argannot	AB366441:22458-23261	(AGly)strA	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	1325645	1326460	-	(AGly)aph(3'')-Ia	1-816/816	===============	0/0	100.00	100.00	argannot	FJ172370:38668-39483	(AGly)aph(3'')-Ia	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	1726227	1727244	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	1926294	1926989	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2112442	2113266	+	(Bla)blaOXA-66	1-825/825	===============	0/0	100.00	100.00	argannot	EF051061:485-1309	(Bla)blaOXA-66	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2430071	2431336	+	(Bla)BlaA2	6-1274/1275	========/======	1/3	99.29	96.38	argannot	NC_010410:2507740-2509014	(Bla)BlaA2	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2550285	2551169	-	(MLS)mph(E)	1-885/885	===============	0/0	100.00	99.89	argannot	JF769133:8777-9661	(MLS)mph(E)	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2551225	2552700	-	(MLS)msr(E)	1-1476/1476	===============	0/0	100.00	100.00	argannot	JF769133:7246-8721	(MLS)msr(E)	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2564703	2565476	-	(AGly)armA	1-774/774	===============	0/0	100.00	100.00	argannot	AY220558:1978-2751	(AGly)armA	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	2796247	2797398	+	(Bla)blaADC-73	1-1152/1152	===============	0/0	100.00	100.00	argannot	KP881233:1-1152	(Bla)blaADC-73	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_CM148718.1	3100319	3101281	-	(Bla)Zn-dependent_hydrolase	1-963/963	===============	0/0	100.00	98.75	argannot	NC_010410:882015-882977	(Bla)Zn-dependent_hydrolase	
../data/raw/genomes/GCF_056136385.1_ASM5613638v1_genomic.fna.gz	NZ_JBWBKC010000002.1	5554	6333	-	(AGly)aphA6	1-780/780	===============	0/0	100.00	99.74	argannot	JF949760:695-1474	(AGly)aphA6	
../data/raw/genomes/GCF_056385705.1_ASM5638570v1_genomic.fna.gz	NZ_CM150743.1	283508	284525	-	(Bla)BlaA1	1-1018/1020	===============	0/0	99.80	91.94	argannot	NC_010410:1803480-1804499	(Bla)BlaA1	
../data/raw/genomes/GCF_056385705.1_ASM5638570v1_genomic.fna.gz	NZ_CM150743.1	483477	484172	-	(Bla)Mbl	1-696/696	===============	0/0	100.00	98.56	argannot	NC_010410:c1997136-1996441	(Bla)Mbl	
